club_id,club_name,season,financial_year_end,field,value_original,page_number,statement_label,evidence_text,source_document,source_url
liverpool,Liverpool,2012/13,2013-05-31,matchday_revenue_original,39611000.0,17,Matchday,Analysis of turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2013,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2012/13,2013-05-31,broadcast_revenue_original,68797000.0,17,Media,Analysis of turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2013,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2012/13,2013-05-31,commercial_revenue_original,97707000.0,17,Commercial,Analysis of turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2013,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2012/13,2013-05-31,staff_costs_original,130843000.0,18,Staff costs,Administrative expenses note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2013,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2012/13,2013-05-31,player_amortisation_original,37300000.0,18,Amortisation of players' registrations,Administrative expenses note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2013,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2012/13,2013-05-31,profit_loss_before_tax_original,-49850000.0,11,Loss on ordinary activities before taxation,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2013,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2012/13,2013-05-31,net_debt_original,73287000.0,26,Estimated net debt from bank loans plus current group loan less cash,Calculated from the balance sheet cash line plus the current-group-loan line and bank-loan line in the creditors notes. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2013,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2013/14,2014-05-31,matchday_revenue_original,50949000.0,18,Matchday,Analysis of turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2013/14,2014-05-31,broadcast_revenue_original,100854000.0,18,Media,Analysis of turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2013/14,2014-05-31,commercial_revenue_original,103844000.0,18,Commercial,Analysis of turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2013/14,2014-05-31,staff_costs_original,143749000.0,19,Staff costs,Administrative expenses note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2013/14,2014-05-31,player_amortisation_original,41093000.0,19,Amortisation of players' registrations,Administrative expenses note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2013/14,2014-05-31,profit_loss_before_tax_original,413000.0,12,Profit on ordinary activities before taxation,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2013/14,2014-05-31,net_debt_original,126315000.0,27,Estimated net debt from bank loans plus current parent undertaking loan less cash,Calculated from the balance sheet cash line plus the current parent undertaking loan line and bank loan line in the creditors notes. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2014/15,2015-05-31,matchday_revenue_original,58956000.0,18,Matchday,Analysis of turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2014/15,2015-05-31,broadcast_revenue_original,122641000.0,18,Media,Analysis of turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2014/15,2015-05-31,commercial_revenue_original,116350000.0,18,Commercial,Analysis of turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2014/15,2015-05-31,staff_costs_original,166085000.0,19,Staff costs,Administrative expenses note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2014/15,2015-05-31,player_amortisation_original,60980000.0,19,Amortisation of players' registrations,Administrative expenses note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2014/15,2015-05-31,profit_on_player_sales_original,56219000.0,12,Profit on disposal of players' registrations,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2014/15,2015-05-31,profit_loss_before_tax_original,59508000.0,12,Profit on ordinary activities before taxation,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2014/15,2015-05-31,net_debt_original,110214000.0,27,Estimated net debt from current bank loan plus parent undertaking loan less cash,Calculated from the balance sheet cash line plus the current bank-loan and parent-undertaking-loan lines in the creditors note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2015/16,2016-05-31,matchday_revenue_original,62449000.0,21,Match day,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2015/16,2016-05-31,broadcast_revenue_original,123636000.0,21,Media,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2015/16,2016-05-31,commercial_revenue_original,115680000.0,21,Commercial,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2015/16,2016-05-31,staff_costs_original,208258000.0,22,"Wages and salaries, social security costs, pension costs",Staff numbers and costs note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2015/16,2016-05-31,player_amortisation_original,59218000.0,21,Amortisation of players' registrations,Administrative expenses note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2015/16,2016-05-31,profit_on_player_sales_original,56219000.0,12,Profit / (Loss) on disposal of players' registrations,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2015/16,2016-05-31,profit_loss_before_tax_original,59974000.0,12,Profit on ordinary activities before taxation,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2015/16,2016-05-31,net_debt_original,155043000.0,31,Estimated net debt from interest-bearing loans and borrowings less cash,Calculated from the interest-bearing loans and borrowings note and the balance sheet cash line. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2016/17,2017-05-31,matchday_revenue_original,73524000.0,21,Match day,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2017,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2016/17,2017-05-31,broadcast_revenue_original,154281000.0,21,Media,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2017,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2016/17,2017-05-31,commercial_revenue_original,136441000.0,21,Commercial,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2017,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2016/17,2017-05-31,staff_costs_original,207526000.0,22,"Wages and salaries, social security costs, pension costs",Staff numbers and costs note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2017,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2016/17,2017-05-31,player_amortisation_original,58352000.0,21,Amortisation of players' registrations,Administrative expenses note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2017,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2016/17,2017-05-31,profit_on_player_sales_original,38263000.0,11,Profit on disposal of players' registrations,Profit and loss account and other comprehensive income. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2017,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2016/17,2017-05-31,profit_loss_before_tax_original,39797000.0,11,Profit/(loss) on ordinary activities before taxation,Profit and loss account and other comprehensive income. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2017,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2016/17,2017-05-31,net_debt_original,177606000.0,28,Estimated net debt from interest-bearing loans and borrowings less cash,Calculated from the interest-bearing loans and borrowings note and the balance sheet cash line. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2017,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2017/18,2018-05-31,matchday_revenue_original,80743000.0,22,Match day,Turnover note by activity. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 31 May 2018,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2017/18,2018-05-31,broadcast_revenue_original,220058000.0,22,Media,Turnover note by activity. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 31 May 2018,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
liverpool,Liverpool,2017/18,2018-05-31,commercial_revenue_original,154288000.0,22,Commercial,Turnover note by activity. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 31 May 2018,https://find-and-update.company-information.service.gov.uk/company/00035668/filing-history
